,Open,GBM_lower_bound,GBM_upper_bound,Year,Month,Day,Close
1842,8126.0,8050.017168401217,8211.033213406034,2016,12,19,8104.35
1843,8178.2,8093.061250806055,8246.148386926585,2016,12,16,8139.45
1844,8128.4,8054.113887146162,8216.664079693746,2016,12,15,8153.60
1845,8229.35,8152.278806788405,8314.51854612801,2016,12,14,8182.45
1846,8196.15,8119.597510162723,8287.306364500133,2016,12,13,8221.80
1847,8230.65,8156.118135045745,8321.629159890663,2016,12,12,8170.80
1848,8271.7,8206.396536502654,8371.030127495074,2016,12,9,8261.75
1849,8152.1,8079.807234854141,8239.221169120417,2016,12,8,8246.85
1850,8168.4,8096.517011122961,8258.797807631085,2016,12,7,8102.05
1851,8153.15,8065.843349060336,8230.5533658549,2016,12,6,8143.15
1852,8088.75,8018.751553198299,8170.025595368195,2016,12,5,8128.75
1853,8153.55,8065.351534540329,8223.036412689073,2016,12,2,8086.80
1854,8244.0,8168.0064020320515,8329.416846852682,2016,12,1,8192.90
1855,8172.15,8110.218444142598,8261.685281589933,2016,11,30,8224.50
1856,8131.55,8047.399759626063,8201.190530897524,2016,11,29,8142.15
1857,8080.65,8008.940524128793,8160.321959952146,2016,11,28,8126.90
1858,8007.95,7935.286732796534,8087.026368138975,2016,11,25,8114.30
1859,8011.8,7944.957081394217,8099.153960060009,2016,11,24,7965.50
1860,8051.2,7981.423049081253,8140.738725460368,2016,11,23,8033.30
1861,7989.15,7912.101410623565,8073.628793854923,2016,11,22,8002.30
1862,8102.1,8036.0631804087725,8199.361111543054,2016,11,21,7929.10
1863,8097.55,8017.925299162665,8176.355739266486,2016,11,18,8074.10
1864,8105.1,8027.982747580324,8187.127762077479,2016,11,17,8079.95
1865,8205.65,8127.538138638814,8287.663420633264,2016,11,16,8111.60
1866,8284.85,8220.296564437718,8395.02338149222,2016,11,15,8108.45
1867,8456.65,8375.798250290558,8536.194278379655,2016,11,11,8296.30
1868,8555.6,8479.889735559758,8644.206607951131,2016,11,10,8525.75
1869,8067.5,7991.83590407641,8145.232848771924,2016,11,9,8432.00
1870,8540.0,8460.716044514938,8632.88509264786,2016,11,8,8543.55
1871,8535.75,8441.002050720312,8616.195626623025,2016,11,7,8497.05
1872,8503.6,8430.922842234415,8597.935148081844,2016,11,4,8433.75
1873,8499.85,8424.817654810688,8588.849228047977,2016,11,3,8484.95
1874,8542.8,8464.609732607401,8626.799477820363,2016,11,2,8514.00
1875,8653.15,8576.13386125643,8749.547625277326,2016,11,1,8626.25
1876,8672.35,8591.53817385474,8765.340861847166,2016,10,30,8625.70
1877,8625.0,8529.727226532099,8702.63582638531,2016,10,28,8638.00
1878,8607.1,8528.30313365609,8702.786041417874,2016,10,27,8615.25
1879,8657.3,8563.338948627139,8732.99845822704,2016,10,26,8615.25
1880,8721.7,8646.80111024348,8820.528826814272,2016,10,25,8691.30
1881,8709.85,8639.649751259782,8795.091232021041,2016,10,24,8708.95
1882,8708.6,8623.490651105254,8789.601252181352,2016,10,21,8693.05
1883,8693.35,8618.624028121903,8776.262153456924,2016,10,20,8699.40
1884,8697.5,8619.211375454697,8795.443326776975,2016,10,19,8659.10
1885,8556.05,8473.01349563055,8638.02418973544,2016,10,18,8677.90
1886,8612.95,8524.824444032509,8686.237375588455,2016,10,17,8520.40
1887,8594.0,8519.08407184675,8691.796547688462,2016,10,14,8583.40
1888,8671.5,8589.766879109335,8760.951812147377,2016,10,13,8573.35
1889,8735.35,8653.627269611567,8826.324201557269,2016,10,10,8708.80
1890,8721.7,8646.91112038502,8818.643845614739,2016,10,7,8697.60
1891,8768.7,8676.21232195886,8861.30434988573,2016,10,6,8709.55
1892,8806.35,8720.035569248681,8898.210650884675,2016,10,5,8743.95
1893,8770.0,8688.686416683988,8859.416775692585,2016,10,4,8769.15
1894,8666.15,8578.000915329696,8743.745523993273,2016,10,3,8738.10
1895,8581.5,8502.443792908352,8663.62891237943,2016,9,30,8611.15
1896,8792.7,8711.00785596998,8887.979474210146,2016,9,29,8591.25
1897,8711.2,8643.023978677651,8816.292161447402,2016,9,28,8745.15
1898,8748.9,8670.379174094154,8833.335463848844,2016,9,27,8706.40
1899,8807.9,8726.17939059779,8905.42720462155,2016,9,26,8723.05
1900,8880.75,8808.853181629958,8985.456153594807,2016,9,23,8831.55
1901,8873.35,8791.96314889436,8964.220741166579,2016,9,22,8867.45
1902,8790.3,8708.309669373471,8878.424971793573,2016,9,21,8777.15
1903,8816.1,8733.255147055821,8912.388551760547,2016,9,20,8775.90
1904,8788.45,8703.101422514137,8873.169484270098,2016,9,19,8808.40
1905,8780.85,8696.702958932063,8874.026202602277,2016,9,16,8779.85
1906,8743.85,8657.948384575197,8831.871966867877,2016,9,15,8742.55
1907,8710.65,8646.235621997002,8811.950589418782,2016,9,14,8726.60
1908,8732.95,8654.503834137671,8828.288396947815,2016,9,12,8715.60
1909,8934.3,8856.81100745863,9027.782366068634,2016,9,9,8866.70
1910,8915.5,8837.324855496025,9002.578781734883,2016,9,8,8952.50
1911,8968.7,8894.876527014681,9057.512411108182,2016,9,7,8917.95
1912,8852.7,8780.957804931102,8964.48026910273,2016,9,6,8943.00
1913,8796.35,8709.931849942286,8882.968272963562,2016,9,2,8809.65
1914,8793.6,8712.656892810443,8893.830225493894,2016,9,1,8774.65
1915,8754.05,8662.566592972655,8841.861940478206,2016,8,31,8786.20
1916,8646.75,8561.150469628414,8734.253653004205,2016,8,30,8744.35
1917,8583.75,8502.915528556483,8673.084070151997,2016,8,29,8607.45
1918,8614.35,8525.45445793248,8697.350354042543,2016,8,26,8572.55
1919,8668.85,8592.258110974228,8763.586659274844,2016,8,25,8592.20
1920,8648.5,8573.23789692021,8741.29659311469,2016,8,24,8650.30
1921,8628.35,8550.834005034661,8716.605842594914,2016,8,23,8632.60
1922,8667.0,8588.298524086333,8762.475926905016,2016,8,22,8629.15
1923,8694.3,8608.592669859918,8780.026612133239,2016,8,19,8666.90
1924,8648.85,8558.6674692116,8726.731100092828,2016,8,18,8673.25
1925,8639.8,8562.196067644994,8727.582781079913,2016,8,17,8624.05
1926,8670.25,8588.227871677578,8760.368235153705,2016,8,16,8642.55
1927,8605.45,8518.888709901945,8683.417506024609,2016,8,12,8672.15
1928,8572.8,8486.905978997504,8653.971151610254,2016,8,11,8592.15
1929,8686.7,8612.689653028217,8776.482590548447,2016,8,10,8575.30
1930,8727.8,8644.371142328948,8818.233488652122,2016,8,9,8678.25
1931,8712.85,8628.893316805066,8802.475198309085,2016,8,8,8711.35
1932,8600.2,8527.423488124437,8698.349940195634,2016,8,5,8683.15
1933,8599.95,8505.649846276094,8683.102980406135,2016,8,4,8551.10
1934,8635.2,8554.322890313606,8722.598948176985,2016,8,3,8544.85
1935,8647.45,8570.575537437948,8738.387792948612,2016,8,2,8622.90
1936,8654.3,8575.946183236114,8735.207484617566,2016,8,1,8636.55
1937,8668.3,8582.846312953843,8750.739908302716,2016,7,29,8638.50
1938,8636.95,8548.965241987984,8721.18494962355,2016,7,28,8666.30
1939,8599.4,8520.33533163633,8688.977348904142,2016,7,27,8615.80
1940,8633.75,8552.977695249236,8726.001448677807,2016,7,26,8590.65
1941,8519.95,8432.223612068283,8599.31797335008,2016,7,25,8635.65
1942,8519.65,8444.101807991632,8610.117919778166,2016,7,22,8541.20
1943,8582.7,8502.864888101281,8677.102475271648,2016,7,21,8510.10
1944,8515.45,8428.67527774025,8595.310381071467,2016,7,20,8565.85
1945,8514.3,8427.634623153099,8598.643105687725,2016,7,19,8528.55
1946,8564.05,8478.915821312992,8642.394709992062,2016,7,18,8508.70
1947,8565.45,8495.426392386427,8659.204465811858,2016,7,15,8541.40
1948,8515.75,8428.161712619645,8594.455117017407,2016,7,14,8565.00
1949,8540.45,8456.497090313967,8627.445995653514,2016,7,13,8519.50
1950,8502.6,8425.856908616792,8593.0471550749,2016,7,12,8521.05
1951,8413.35,8344.594699784038,8510.411415337738,2016,7,11,8467.90
1952,8350.0,8265.914823937976,8436.330174315945,2016,7,8,8323.20
1953,8342.0,8261.659702540615,8430.7048947606,2016,7,7,8337.90
1954,8379.3,8297.167032948137,8462.919410730823,2016,7,5,8335.95
1955,8376.75,8305.755816337709,8467.82589148798,2016,7,4,8370.70
1956,8313.05,8228.856900122273,8401.729839144235,2016,7,1,8328.35
1957,8260.25,8182.484148997873,8340.917516460346,2016,6,30,8287.75
1958,8173.1,8092.973616187884,8256.841586094997,2016,6,29,8204.00
1959,8096.05,8021.496378998158,8186.04831893985,2016,6,28,8127.85
1960,8039.35,7968.436189828432,8131.293272559455,2016,6,27,8094.70
1961,8029.1,7955.262770126775,8122.018126162414,2016,6,24,8088.60
1962,8201.15,8116.499595485551,8278.897044524767,2016,6,23,8270.45
1963,8213.65,8133.345371856316,8290.656071719643,2016,6,22,8203.70
1964,8255.4,8180.191240741182,8342.934284562472,2016,6,21,8219.90
1965,8115.75,8040.063749858802,8203.870586125615,2016,6,20,8238.50
1966,8176.65,8098.531251141616,8264.651359548321,2016,6,17,8170.20
1967,8180.65,8106.705105618974,8259.844657303027,2016,6,16,8140.75
1968,8139.4,8060.209560950805,8231.067293406779,2016,6,15,8206.60
1969,8134.4,8057.102770515855,8213.751898442111,2016,6,14,8108.85
1970,8102.25,8023.719457138351,8179.788230137273,2016,6,13,8110.60
1971,8180.25,8103.208421021639,8266.423291169387,2016,6,10,8170.05
1972,8273.35,8200.679748380346,8364.455391906471,2016,6,9,8203.60
1973,8285.5,8208.114618727124,8375.018431999075,2016,6,8,8273.05
1974,8235.55,8154.760296181767,8322.46609952997,2016,6,7,8266.45
1975,8228.75,8143.141988679518,8302.7191938165,2016,6,6,8201.05
1976,8246.2,8165.630978520687,8332.502659162412,2016,6,3,8220.80
1977,8156.9,8083.991316585529,8256.523600126262,2016,6,2,8218.95
1978,8179.2,8091.920271147225,8261.310256830913,2016,6,1,8179.95
1979,8209.85,8130.74983513083,8288.50659957849,2016,5,31,8160.10
1980,8166.5,8100.6680259286795,8264.142365814325,2016,5,30,8178.50
1981,8081.95,8009.026910165669,8163.774153703878,2016,5,27,8156.65
1982,7974.45,7912.5820593875715,8074.246630675578,2016,5,26,8069.65
1983,7811.8,7740.384819130628,7895.34779871976,2016,5,25,7934.90
1984,7738.05,7669.2078078428485,7818.146152890308,2016,5,24,7748.85
1985,7813.95,7730.164439910319,7888.09099998293,2016,5,23,7731.05
1986,7792.2,7713.630213414016,7876.0619522530005,2016,5,20,7749.70
1987,7875.5,7801.461802989454,7948.182197596931,2016,5,19,7783.40
1988,7846.75,7779.695888852506,7926.11600320115,2016,5,18,7870.15
1989,7896.85,7820.021871120447,7978.98185126883,2016,5,17,7890.75
1990,7831.2,7757.604318499914,7921.843099754969,2016,5,16,7860.75
1991,7881.0,7803.793607120028,7957.480832018445,2016,5,13,7814.90
1992,7871.45,7805.047026767264,7963.693912913649,2016,5,12,7900.40
1993,7804.65,7734.179660530776,7888.859400889299,2016,5,11,7848.85
1994,7873.55,7800.233790590191,7950.185657726676,2016,5,10,7887.80
1995,7755.25,7683.447731162603,7838.774692348399,2016,5,9,7866.05
1996,7717.65,7641.211707158425,7785.807329195336,2016,5,6,7733.45
1997,7731.0,7654.517126228129,7804.537853368658,2016,5,5,7735.50
1998,7724.15,7648.0382734896675,7801.175270673146,2016,5,4,7706.55
1999,7824.8,7744.2265104522185,7891.902201892293,2016,5,3,7747.00
2000,7822.7,7747.6822067390385,7903.304064451425,2016,5,2,7805.90
2001,7844.25,7776.4848057493455,7927.549034062313,2016,4,29,7849.80
2002,7967.4,7903.498723708152,8049.467741292113,2016,4,28,7847.25
2003,7942.0,7861.852566488498,8020.404617381348,2016,4,27,7979.90
2004,7828.15,7760.487351498839,7918.039852575499,2016,4,26,7962.65
2005,7894.8,7823.179608683364,7964.502781899567,2016,4,25,7855.05
2006,7891.8,7812.004740627132,7971.050603777369,2016,4,22,7899.30
2007,7953.65,7888.866387169496,8042.3230575388825,2016,4,21,7912.05
2008,7950.05,7880.0975114450885,8031.269383069211,2016,4,20,7914.75
2009,7908.15,7838.5042652869315,7993.682804164699,2016,4,18,7914.70
2010,7777.15,7709.550340246391,7866.668392061334,2016,4,13,7850.45
2011,7669.25,7592.644877101691,7747.283857137666,2016,4,12,7708.95
2012,7577.8,7503.656706147354,7654.503801520192,2016,4,11,7671.40
2013,7542.35,7458.8492252629,7619.355381026755,2016,4,8,7555.20
2014,7630.4,7562.667895066823,7713.210509315881,2016,4,7,7546.45
2015,7636.05,7565.946011461443,7716.618050374329,2016,4,6,7614.35
2016,7736.3,7656.7032633356275,7803.1097690091665,2016,4,5,7603.20
2017,7733.15,7655.343222223804,7803.617445934269,2016,4,4,7758.80
2018,7718.05,7646.559731772137,7790.712608891469,2016,4,1,7713.05
2019,7727.65,7668.2274981622395,7819.869798377543,2016,3,31,7738.40
2020,7651.1,7573.707573123518,7720.95923017189,2016,3,30,7735.20
2021,7606.55,7534.296050795146,7683.840624813744,2016,3,29,7597.00
2022,7741.0,7665.484297229529,7813.9106530293175,2016,3,28,7615.10
2023,7717.45,7647.964421056955,7800.59785143093,2016,3,23,7716.50
2024,7695.55,7620.412867725408,7781.6992263690845,2016,3,22,7714.90
2025,7619.2,7544.965790102137,7699.562919312656,2016,3,21,7704.25
2026,7534.65,7459.248358020501,7617.750871599747,2016,3,18,7604.35
2027,7557.4,7492.114581477061,7643.863618235099,2016,3,17,7512.55
2028,7457.05,7397.464240949787,7542.13480887997,2016,3,16,7498.75
2029,7535.85,7467.182792782238,7605.839236534757,2016,3,15,7460.60
2030,7542.6,7470.960304464714,7614.274761005021,2016,3,14,7538.75
2031,7484.85,7413.095250461628,7563.122316145187,2016,3,11,7510.20
2032,7545.35,7475.571700093811,7614.67419371164,2016,3,10,7486.15
2033,7436.1,7362.056092684227,7512.946269982886,2016,3,9,7531.80
2034,7486.4,7406.080844969385,7554.320278184767,2016,3,8,7485.30
2035,7505.4,7436.750475800948,7584.107094424533,2016,3,4,7485.35
2036,7429.55,7350.215856482751,7497.130697568813,2016,3,3,7475.60
2037,7321.7,7244.893083010883,7384.405286011503,2016,3,2,7368.85
2038,7038.25,6967.631583062125,7105.659941718116,2016,3,1,7222.30
2039,7050.45,6984.851883224449,7124.977281998123,2016,2,29,6987.05
2040,7039.3,6973.067610265716,7114.770093998646,2016,2,26,7029.75
2041,7029.85,6962.040257515877,7098.416115112441,2016,2,25,6970.60
2042,7075.0,6995.567076018351,7133.378952435537,2016,2,24,7018.70
2043,7240.3,7165.849316627162,7311.250947235251,2016,2,23,7109.55
2044,7208.85,7143.002929339588,7285.901044653881,2016,2,22,7234.55
2045,7170.55,7101.949747237061,7246.167223438046,2016,2,19,7210.75
2046,7177.4,7103.98937255782,7240.6393516273365,2016,2,18,7191.75
2047,7058.85,6995.711108397055,7135.667853913553,2016,2,17,7108.45
2048,7201.25,7127.942302426959,7262.458542753493,2016,2,16,7048.25
2049,7057.35,6984.784271494776,7120.926915737479,2016,2,15,7162.95
2050,7023.65,6952.373519917277,7092.45946786785,2016,2,12,6980.95
2051,7203.6,7137.050039787672,7282.709576389458,2016,2,11,6976.35
2052,7264.3,7186.819501791808,7329.649052069126,2016,2,10,7215.70
2053,7303.95,7244.2232463502105,7383.800279393808,2016,2,9,7298.20
2054,7489.7,7413.764847431656,7569.895225519889,2016,2,8,7387.25
2055,7418.25,7350.031356975136,7492.074863203776,2016,2,5,7489.10
2056,7411.45,7345.083703875213,7487.842872872167,2016,2,4,7404.00
2057,7392.45,7322.454304326127,7464.452340461237,2016,2,3,7361.80
2058,7566.65,7495.128900232637,7635.37349030985,2016,2,2,7455.55
2059,7589.5,7523.9961738298925,7675.151398150695,2016,2,1,7555.95
2060,7413.35,7343.3749283201205,7483.0476797354,2016,1,29,7563.55
2061,7426.5,7360.5877478442135,7503.671153618748,2016,1,28,7424.65
2062,7469.6,7395.138176440767,7538.614912493711,2016,1,27,7437.75
2063,7468.75,7396.466274327428,7549.75462328537,2016,1,25,7436.15
2064,7355.7,7286.126853505179,7437.3286015896165,2016,1,22,7422.45
2065,7376.65,7301.085283362136,7449.949899993018,2016,1,21,7276.80
2066,7357.0,7284.093583710537,7435.394010298474,2016,1,20,7309.30
2067,7381.8,7305.382432170328,7455.179884596066,2016,1,19,7435.10
2068,7420.35,7356.219954915361,7501.936908714786,2016,1,18,7351.00
2069,7561.65,7486.8388720323455,7640.717580025096,2016,1,15,7437.80
2070,7467.4,7404.230348352572,7546.062183667559,2016,1,14,7536.80
2071,7557.9,7490.128712798411,7635.414547763848,2016,1,13,7562.40
2072,7587.2,7516.196889445818,7653.833555890217,2016,1,12,7510.30
2073,7527.45,7452.55884000208,7605.986117617501,2016,1,11,7563.85
2074,7611.65,7540.969639721284,7690.157342039873,2016,1,8,7601.35
2075,7673.35,7600.048084994217,7748.355149929117,2016,1,7,7568.30
2076,7788.05,7713.055860093652,7866.055161215859,2016,1,6,7741.00
2077,7828.4,7745.688533076223,7900.08114475651,2016,1,5,7784.65
2078,7924.55,7849.625046428633,8005.1601005116745,2016,1,4,7791.30
2079,7938.45,7866.449324571522,8016.127206350501,2016,1,1,7963.20
2080,7897.8,7826.407525290431,7982.000442888842,2015,12,31,7946.35
2081,7938.6,7857.108931131985,8021.594144103309,2015,12,30,7896.25
2082,7929.2,7849.952880980712,8007.085574817527,2015,12,29,7928.95
2083,7863.2,7780.401629174998,7938.465211017278,2015,12,28,7925.15
2084,7888.75,7816.688407069953,7976.015059595777,2015,12,24,7861.05
2085,7830.45,7763.190238037639,7909.605453870187,2015,12,23,7865.95
2086,7829.4,7744.438020562038,7902.514403420398,2015,12,22,7786.10
2087,7745.65,7669.735320990206,7829.4560240548135,2015,12,21,7834.45
2088,7828.9,7751.120734631691,7905.644390870543,2015,12,18,7761.95
2089,7783.05,7700.211343609743,7862.10771247554,2015,12,17,7844.35
2090,7725.25,7657.149645032008,7808.2186529922465,2015,12,16,7750.90
2091,7659.15,7592.370897124954,7735.1512374235845,2015,12,15,7700.90
2092,7558.2,7482.930654649057,7637.6160390568475,2015,12,14,7650.05
2093,7699.6,7618.277084130711,7767.7910735266105,2015,12,11,7610.45
2094,7643.3,7577.976720385471,7725.287482210235,2015,12,10,7683.30
2095,7695.5,7634.300211352646,7786.9503215840705,2015,12,9,7612.50
2096,7738.5,7660.009870359434,7819.548099314855,2015,12,8,7701.70
2097,7816.55,7749.684069560786,7902.102025552677,2015,12,7,7765.40
2098,7817.6,7744.779748056424,7896.457986240948,2015,12,4,7781.90
2099,7902.3,7824.0641895679055,7974.0053375042835,2015,12,3,7864.15
2100,7976.7,7905.691273850357,8063.142950010354,2015,12,2,7931.35
2101,7958.15,7879.485173269595,8040.696303112944,2015,12,1,7954.90
2102,7936.25,7858.634842517739,8012.726263246354,2015,11,30,7935.25
2103,7910.6,7850.324833709019,8005.096976792399,2015,11,27,7942.70
2104,7837.15,7760.777353661323,7915.94027685936,2015,11,26,7883.80
2105,7837.0,7760.098058002917,7909.802946040623,2015,11,24,7831.60
2106,7869.5,7799.839498465024,7958.34714732993,2015,11,23,7849.25
2107,7841.9,7763.684057480105,7916.446543694026,2015,11,20,7856.55
2108,7788.5,7715.079366530088,7868.200025994645,2015,11,19,7842.75
2109,7823.15,7751.782911012878,7902.194794439167,2015,11,18,7731.80
2110,7848.75,7778.832248607941,7926.35215641983,2015,11,17,7837.55
2111,7732.95,7662.062090891331,7813.705303218669,2015,11,16,7806.60
2112,7762.45,7687.316342767352,7842.406664168155,2015,11,13,7762.25
2113,7838.8,7761.822405914575,7914.768414655009,2015,11,11,7825.00
2114,7877.6,7802.286386348791,7959.175913710687,2015,11,10,7783.35
2115,7788.25,7712.874295974049,7870.2288198657125,2015,11,9,7915.20
2116,7956.55,7879.103505290842,8036.777382072028,2015,11,6,7954.30
2117,8030.35,7964.178724673693,8117.318502538777,2015,11,5,7955.45
2118,8104.9,8023.625824452031,8188.266719433894,2015,11,4,8040.20
2119,8086.35,8015.721516712369,8171.5207970401525,2015,11,3,8060.70
2120,8054.55,7985.682607655304,8143.264313729269,2015,11,2,8050.80
2121,8123.55,8043.9674361176285,8203.787965340784,2015,10,30,8065.80
2122,8175.45,8111.470381707881,8264.42620319167,2015,10,29,8111.75
2123,8188.9,8110.696333603671,8264.673605832464,2015,10,28,8171.20
2124,8230.35,8155.238602757807,8311.626933170284,2015,10,27,8232.90
2125,8333.65,8258.954734011157,8429.483943197705,2015,10,26,8260.55
2126,8308.25,8217.221026092293,8394.251546073017,2015,10,23,8295.45
2127,8258.35,8173.731472679181,8332.55029568175,2015,10,21,8251.70
2128,8280.3,8202.166530453853,8351.993161618459,2015,10,20,8261.65
2129,8262.55,8189.835980140466,8347.551758523987,2015,10,19,8275.05
2130,8193.65,8112.517030867711,8271.764396893199,2015,10,16,8238.15
2131,8134.35,8062.088960092297,8222.515273566683,2015,10,15,8179.50
2132,8102.4,8026.548732193083,8188.153983322392,2015,10,14,8107.90
2133,8121.95,8042.799839579405,8201.056127602811,2015,10,13,8131.70
2134,8231.5,8150.908537042572,8306.559509074817,2015,10,12,8143.60
2135,8186.35,8097.257965742406,8260.02131339431,2015,10,9,8189.70
2136,8196.75,8115.784106188201,8272.94014332033,2015,10,8,8129.35
2137,8146.2,8076.586917270943,8234.05338306635,2015,10,7,8177.40
2138,8180.45,8106.641271983197,8263.441751728793,2015,10,6,8152.90
2139,8005.1,7926.246613481742,8090.946130187449,2015,10,5,8119.30
2140,7992.05,7917.862618666759,8072.834449217488,2015,10,1,7950.90
2141,7924.25,7863.331049854963,8018.456021140871,2015,9,30,7948.90
2142,7725.7,7653.746653354124,7802.260092795399,2015,9,29,7843.30
2143,7892.8,7807.578051437236,7966.514262864384,2015,9,28,7795.70
2144,7838.4,7767.058969699847,7925.195703992734,2015,9,24,7868.50
2145,7737.35,7661.951976769435,7817.57154330023,2015,9,23,7845.95
2146,8014.8,7939.241894909075,8090.934140358956,2015,9,22,7812.00
2147,7911.5,7835.168565779495,7997.56245581383,2015,9,21,7977.10
2148,7967.45,7891.045651453809,8043.84063241394,2015,9,18,7981.90
2149,7886.85,7817.3651777864325,7977.987971149719,2015,9,16,7899.15
2150,7867.35,7796.490982655624,7949.213539550963,2015,9,15,7829.10
2151,7811.1,7743.236184003792,7897.6866131719025,2015,9,14,7872.25
2152,7833.8,7760.499426920757,7911.350141923552,2015,9,11,7789.30
2153,7729.05,7665.703738169276,7823.695439815472,2015,9,10,7788.10
2154,7805.85,7736.310125563689,7884.695244507461,2015,9,9,7818.60
2155,7587.7,7518.882002110095,7664.131574822536,2015,9,8,7688.25
2156,7685.85,7613.443737209145,7762.7614076642485,2015,9,7,7558.80
2157,7803.4,7728.850282388302,7887.37455920513,2015,9,4,7655.05
2158,7774.45,7711.538100587648,7859.631051562793,2015,9,3,7823.00
2159,7856.65,7777.697417622354,7930.315640484502,2015,9,2,7717.00
2160,7907.95,7823.687356309767,7979.646632538909,2015,9,1,7785.85
2161,8009.25,7934.178270608666,8089.797703668616,2015,8,31,7971.30
2162,8053.7,7982.0614168073635,8134.186736216531,2015,8,28,8001.95
2163,7921.6,7855.082305097074,8004.920990681641,2015,8,27,7948.95
2164,7865.25,7784.541305295363,7939.333078531318,2015,8,26,7791.85
2165,7895.4,7815.633181621451,7973.581391394327,2015,8,25,7880.70
2166,8055.95,7982.069230983969,8136.099427068374,2015,8,24,7809.00
2167,8305.4,8227.249626321123,8387.01152298362,2015,8,21,8299.95
2168,8471.05,8400.872194646749,8565.203732376895,2015,8,20,8372.75
2169,8468.05,8392.906283898616,8562.24629371101,2015,8,19,8495.15
2170,8505.85,8426.241295662592,8592.981710142916,2015,8,18,8466.55
2171,8530.5,8449.600184636502,8619.002762281376,2015,8,17,8477.30
2172,8402.35,8308.435466690644,8484.08521453385,2015,8,14,8518.55
2173,8384.45,8307.844120235653,8479.872867066551,2015,8,13,8355.85
2174,8445.7,8377.712943759412,8542.271786469624,2015,8,12,8349.45
2175,8548.45,8465.037315187155,8628.787134334509,2015,8,11,8462.35
2176,8577.0,8497.873556988294,8656.657958226726,2015,8,10,8525.60
2177,8580.8,8504.140667203437,8681.595924301415,2015,8,7,8564.60
2178,8585.8,8506.526801776306,8676.958659013628,2015,8,6,8588.65
2179,8547.45,8471.019581137918,8640.13653000797,2015,8,5,8567.95
2180,8564.1,8490.864288447068,8649.623186182569,2015,8,4,8516.90
2181,8510.65,8430.207533535831,8597.574334205285,2015,8,3,8543.05
2182,8456.1,8367.228715311521,8540.770079841208,2015,7,31,8532.85
2183,8417.0,8346.757595485,8511.350792106223,2015,7,30,8421.80
2184,8365.6,8278.182932784954,8447.588933596617,2015,7,29,8375.05
2185,8371.1,8290.104449694481,8452.284181428697,2015,7,28,8337.00
2186,8492.1,8409.171470712876,8577.261562255966,2015,7,27,8361.00
2187,8588.15,8495.971651832533,8663.248154759249,2015,7,24,8521.55
2188,8643.95,8565.760658462392,8731.744354684286,2015,7,23,8589.80
2189,8512.25,8431.07081389568,8599.137401524253,2015,7,22,8633.50
2190,8601.5,8520.435458620348,8685.982885035655,2015,7,21,8529.45
2191,8623.9,8548.73258825468,8722.573902619679,2015,7,20,8603.45
2192,8623.65,8542.48872925853,8721.12476293054,2015,7,17,8609.85
2193,8546.15,8469.318367579172,8633.270912738235,2015,7,16,8608.05
2194,8463.4,8386.854607647545,8551.551713093013,2015,7,15,8523.80
2195,8470.6,8382.334216411915,8551.382324789882,2015,7,14,8454.10
2196,8397.25,8314.367848234137,8475.50396284334,2015,7,13,8459.65
2197,8365.7,8287.692712536189,8443.885895704298,2015,7,10,8360.55
2198,8364.85,8281.550941963624,8448.316120775564,2015,7,9,8328.55
2199,8439.2,8351.385605647287,8526.374599035964,2015,7,8,8363.05
2200,8525.5,8449.94550910155,8617.471792378834,2015,7,7,8510.80
2201,8386.15,8324.08406941052,8481.548742824647,2015,7,6,8522.15
2202,8440.1,8354.3956658661,8522.664324515606,2015,7,3,8484.90
2203,8471.95,8394.198339710892,8561.249626706729,2015,7,2,8444.90
2204,8376.25,8310.187620570961,8468.850488070504,2015,7,1,8453.05
2205,8316.35,8236.640126981254,8394.971446899031,2015,6,30,8368.50
2206,8247.05,8167.24926788217,8332.9245265348,2015,6,29,8318.40
2207,8393.95,8319.34426344561,8488.498258783546,2015,6,26,8381.10
2208,8336.25,8248.178986074056,8414.862908915935,2015,6,25,8398.00
2209,8399.4,8306.79541293583,8477.044634038702,2015,6,24,8360.85
2210,8377.45,8305.452238102973,8465.65637365075,2015,6,23,8381.55
2211,8259.3,8183.949945272317,8352.59087755308,2015,6,22,8353.10
2212,8201.15,8120.509906427332,8286.67782011374,2015,6,19,8224.95
2213,8113.7,8040.607028928918,8197.264975600825,2015,6,18,8174.60
2214,8084.2,8009.959214274583,8168.388006385161,2015,6,17,8091.55
2215,8004.2,7934.405847101049,8091.163016014644,2015,6,16,8047.30
2216,7986.6,7909.768816014921,8067.429765818525,2015,6,15,8013.90
2217,7959.85,7879.264072789319,8038.57009206921,2015,6,12,7982.90
2218,8157.3,8077.49701484325,8237.34753013816,2015,6,11,7965.35
2219,8024.15,7936.3390575085905,8097.362623011937,2015,6,10,8124.45
2220,8026.5,7944.571711544254,8102.96446571451,2015,6,9,8022.40
2221,8124.35,8053.63625410889,8213.72767489234,2015,6,8,8044.15
2222,8119.15,8046.562136149512,8204.927421831026,2015,6,5,8114.70
2223,8155.15,8074.928115020334,8240.908067917582,2015,6,4,8130.65
2224,8232.45,8155.482910130523,8312.661235681613,2015,6,3,8135.10
2225,8442.8,8370.86892627047,8535.678339995662,2015,6,2,8236.45
2226,8417.25,8337.311778822384,8504.921826483804,2015,6,1,8433.40
2227,8327.1,8242.521768504654,8401.603638121958,2015,5,29,8433.65
